CD_NOM;Nom scientifique;code_CATMINAT
116799;Quercus x andegavensis Hy, 1895;18/1.0.1.0.3
116816;Quercus x firmurensis Hy, 1898;18/1.0.1.0.3
116829;Quercus x kerneri Simkovics, 1883;18/2.0.2.0.1
116836;Quercus x morisii Borzí, 1880;19/1.0.1.0.2
116842;Quercus x rosacea Bechst., 1813;18/1.0.1.0.1
116848;Quercus x subalbescens A.Camus, 1939;19/1.
116853;Quercus x trabutii Hy, 1895;18/1.0.1.0.3
116722;Quercus macrolepis Kotschy, 1859;18/2.0.4.0.7
521658;Quercus petraea (Matt.) Liebl., 1784;18/1.
116751;Quercus pubescens Willd., 1805;18/2.
116754;Quercus pyrenaica Willd., 1805;18/1.0.1.0.3
116759;Quercus robur L., 1753;18/1.
116762;Quercus rubra L., 1753;18/11.
116774;Quercus suber L., 1753;19/1.0.1.0.2
104074;Juglans nigra L., 1753;18/11.
104076;Juglans regia L., 1753;18/2.
116289;Pterocarya fraxinifolia (Poir.) Spach, 1834;18/1.0.5
109130;Myrica gale L., 1753;15/2.0.1.0.2
109584;Nerium oleander L., 1753;15/7.
83469;Araujia sericifera Brot., 1818;07/5.
84251;Asclepias syriaca L., 1753;13/27.0.1
93777;Cynanchum acutum L., 1753;05/2.0.2.0.3
100542;Gomphocarpus fruticosus (L.) R.Br., 1809;13/27.0.4.0.1
129477;Vincetoxicum hirundinaria Medik., 1790;10/2.
129481;Vincetoxicum nigrum (L.) Moench, 1802;09/10.0.1.0.1
610576;Orbea variegata (L.) Haw., 1812;14/17.
112712;Periploca graeca L., 1753;15/7.
129463;Vinca difformis Pourr., 1788;10/2.0.1.0.4
142263;Vinca difformis subsp. difformis Pourr., 1788;10/2.0.1.0.4
129468;Vinca major L., 1753;10/2.0.1.0.4
142264;Vinca major subsp. major L., 1753;10/2.0.1.0.4
129470;Vinca minor L., 1753;10/3.
86084;Blackstonia acuminata (W.D.J.Koch & Ziz) Domin, 1933;04/5.0.2.0.4
132164;Blackstonia acuminata subsp. acuminata (W.D.J.Koch & Ziz) Domin, 1933;04/5.0.2.0.4
86085;Blackstonia imperfoliata (L.f.) Samp., 1913;04/5.0.2.0.4
86087;Blackstonia perfoliata (L.) Huds., 1762;04/5.0.2.0.4
132169;Blackstonia perfoliata subsp. perfoliata (L.) Huds., 1762;04/5.0.2.0.4
132168;Blackstonia perfoliata subsp. intermedia (Ten.) Zeltner, 1970;04/5.0.2.0.4
89837;Centaurium chloodes (Brot.) Samp., 1913;04/5.0.2.0.4
89840;Centaurium erythraea Rafn, 1800;04/5.
133028;Centaurium erythraea subsp. erythraea Rafn, 1800;04/5.
145374;Centaurium erythraea var. erythraea Rafn, 1800;04/5.
145373;Centaurium erythraea var. capitatum (Willd.) Melderis, 1972;02/2.0.1.0.1
133030;Centaurium erythraea subsp. majus (Hoffmanns. & Link) Laínz, 1971;04/5.0.1.0.1
133031;Centaurium erythraea subsp. rhodense (Boiss. & Reut.) Melderis, 1972;04/5.0.1.0.1
133032;Centaurium erythraea subsp. rumelicum (Velen.) Melderis, 1972;04/5.0.1.0.1
89841;Centaurium favargeri Zeltner, 1970;04/5.0.1.0.1
89864;Centaurium x aschersonianum (Seemen) Hegi, 1927;04/5.0.2.0.4
89845;Centaurium littorale (Turner) Gilmour, 1937;04/5.0.2.0.4
133034;Centaurium littorale subsp. littorale (Turner) Gilmour, 1937;04/5.0.2.0.4
89847;Centaurium maritimum (L.) Fritsch, 1907;04/5.0.2.0.5
89852;Centaurium pulchellum (Sw.) Druce, 1898;04/5.0.2.0.4
89854;Centaurium scilloides (L.f.) Samp., 1913;09/1.0.1.0.3
89858;Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch, 1907;04/5.0.2.0.4
133046;Centaurium tenuiflorum subsp. acutiflorum (Schott) Zeltner, 1970;04/5.0.2.0.4
91132;Cicendia filiformis (L.) Delarbre, 1800;04/5.0.2.0.5
92220;Comastoma tenellum (Rottb.) Toyok., 1961;11/5.
97904;Exaculum pusillum (Lam.) Caruel, 1886;04/5.0.2.0.5
99854;Gentiana acaulis L., 1753;09/1.0.2
99857;Gentiana alpina Vill., 1779;11/5.0.1
99860;Gentiana angustifolia Vill., 1787;09/20.
99862;Gentiana asclepiadea L., 1753;06/1.1.2.0.5.2
99866;Gentiana bavarica L., 1753;11/6.0.2.0.1
135010;Gentiana bavarica var. bavarica L., 1753;11/6.0.2.0.1
147390;Gentiana bavarica var. subacaulis Schleich. ex Gaudin, 1828;11/6.0.2.0.1
99870;Gentiana brachyphylla Vill., 1779;11/7.0.1
99871;Gentiana burseri Lapeyr., 1813;05/1.0.2.0.1
135019;Gentiana burseri subsp. burseri Lapeyr., 1813;05/1.0.2.0.1
612475;Gentiana burseri subsp. actinocalyx Polidori, 2008;05/1.0.2.0.1
135020;Gentiana burseri subsp. villarsii (Griseb.) Rouy, 1908;05/1.0.2.0.1
99878;Gentiana clusii E.P.Perrier & Songeon, 1853;09/20.0.1
99881;Gentiana cruciata L., 1753;09/3.2.1.0.3
99967;Gentiana x hybrida Schleich. ex DC., 1805;09/1.0.2
99977;Gentiana x spuria Lebert ex Griseb., 1838;09/1.0.2
99899;Gentiana ligustica R.Vilm. & Chopinet, 1956;09/3.1.1.0.3
99903;Gentiana lutea L., 1753;09/1.0.2
135036;Gentiana lutea subsp. lutea L., 1753;09/1.0.2
99910;Gentiana nivalis L., 1753;11/7.
99913;Gentiana occidentalis Jakow., 1899;09/3.1.1.0.1
99914;Gentiana orbicularis Schur, 1852;11/7.0.1
99922;Gentiana pneumonanthe L., 1753;09/1.0.1.0.6
99928;Gentiana punctata L., 1753;09/1.0.2
99929;Gentiana purpurea L., 1753;09/1.0.2
99931;Gentiana pyrenaica L., 1767;06/1.1.2.0.1
99936;Gentiana rostanii Reut. ex Verl., 1872;04/2.0.2.0.3
99939;Gentiana schleicheri (Vacc.) Kunz, 1939;08/20.0.2.0.6
99951;Gentiana utriculosa L., 1753;06/1.1.2.0.1
99953;Gentiana verna L., 1753;09/20.
135048;Gentiana verna subsp. verna L., 1753;09/20.
135044;Gentiana verna subsp. delphinensis (Beauverd) H.Kunze, 1971;09/20.
99979;Gentianella amarella (L.) Börner, 1912;09/3.2.1.0.2
99982;Gentianella campestris (L.) Börner, 1912;09/1.0.1
99986;Gentianella germanica (Willd.) Börner, 1912;09/3.2.1.0.5
99988;Gentianella ramosa (Hegetschw.) Holub, 1967;09/1.0.2.0.5
99991;Gentianella uliginosa (Willd.) Börner, 1912;04/5.0.2.0.4
99994;Gentianopsis ciliata (L.) Ma, 1951;09/3.2.1.0.3
619065;Schenkia spicata (L.) G.Mans., 2004;04/5.0.1.0.1
125319;Swertia perennis L., 1753;06/1.1.2.0.1
84296;Asperula aristata L.f., 1782;09/3.1.2
131758;Asperula aristata subsp. aristata L.f., 1782;09/3.1.2
131762;Asperula aristata subsp. oreophila (Briq.) Hayek, 1924;09/3.1.4.0.4
84297;Asperula arvensis L., 1753;13/3.0.2
84299;Asperula capillacea (Lange) R.Vilm., 1975;09/3.2.1.0.4
84306;Asperula cynanchica L., 1753;09/3.
84310;Asperula hexaphylla All., 1785;08/2.2.1.0.11
84311;Asperula hirta Ramond, 1800;08/2.2.1.0.9
84312;Asperula laevigata L., 1767;10/6.0.1
84316;Asperula occidentalis Rouy, 1903;08/15.2.1.0.2
84319;Asperula purpurea (L.) Ehrend., 1973;09/3.1.1.0.5
131774;Asperula purpurea subsp. purpurea (L.) Ehrend., 1973;09/3.1.1.0.5
84320;Asperula pyrenaica L., 1753;09/3.
84328;Asperula taurina L., 1753;10/3.0.1.0.3
131775;Asperula taurina subsp. taurina L., 1753;10/3.0.1.0.3
84330;Asperula tinctoria L., 1753;10/2.0.1
93295;Crucianella angustifolia L., 1753;08/71.0.1
93297;Crucianella latifolia L., 1753;08/71.0.2
93298;Crucianella maritima L., 1753;08/16.0.1
93307;Cruciata glabra (L.) Ehrend., 1958;10/1.0.1.0.4
93308;Cruciata laevipes Opiz, 1852;13/2.0.1.0.1
93309;Cruciata pedemontana (Bellardi) Ehrend., 1958;08/70.0.1
99366;Galium album Mill., 1768;10/2.
99372;Galium anisophyllon Vill., 1779;09/20.
99373;Galium aparine L., 1753;13/6.
99376;Galium arenarium Loisel., 1806;08/15.2.1.0.2
99378;Galium aristatum L., 1762;10/2.0.1.0.1
99381;Galium atrovirens Lapeyr., 1818;10/3.0.1.0.3
99390;Galium boreale L., 1753;06/1.1.2.0.5
99396;Galium cespitosum Lam., 1792;08/20.0.2.0.4
99399;Galium cinereum All., 1773;09/10.0.1
99401;Galium cometorhizon Lapeyr., 1818;08/20.0.1.0.3
99406;Galium corrudifolium Vill., 1779;09/3.1.1
99407;Galium corsicum Spreng., 1827;09/2.
99410;Galium debile Desv., 1818;06/1.1.1.0.1.1
99414;Galium divaricatum Pourr. ex Lam., 1788;08/70.0.1
99418;Galium elongatum C.Presl, 1822;04/1.
717208;Galium estebanii Sennen, 1936;09/3.2.1.0.4
99423;Galium fleurotii Jord., 1849;08/21.0.1.0.3
99429;Galium glaucum L., 1753;09/3.1.3.0.1
99596;Galium x bechii Sennen, 1912;10/1.0.1.0.4
99616;Galium x pomeranicum Retz., 1795;10/2.
99453;Galium laevigatum L., 1763;10/2.0.2
99457;Galium lucidum All., 1773;09/3.1.1
99461;Galium maritimum L., 1767;09/10.0.1
99465;Galium megalospermum All., 1785;08/20.0.2.0.6
99470;Galium minutulum Jord., 1846;08/70.0.2.0.1
99473;Galium mollugo L., 1753;12/1.1.1
99479;Galium murale (L.) All., 1785;13/5.0.1.0.2
99482;Galium neglectum Le Gall ex Gren., 1850;08/15.2.1.0.2
99488;Galium odoratum (L.) Scop., 1771;10/3.
99494;Galium palustre L., 1753;12/1.2.2
99495;Galium papillosum Lapeyr., 1813;10/3.
99496;Galium parisiense L., 1753;08/71.
99507;Galium pseudohelveticum Ehrend., 1960;08/20.0.6.0.1
99511;Galium pumilum Murray, 1770;09/3.2
99513;Galium pusillum L., 1753;09/3.2.1.0.4
99514;Galium pyrenaicum Gouan, 1773;09/20.0.1.0.6
99518;Galium rotundifolium L., 1753;10/3.0.2.0.2
99521;Galium rubioides L., 1753;05/2.0.2.0.1
99529;Galium saxatile L., 1753;09/1.0.1
99530;Galium saxosum (Chaix) Breistr., 1948;08/20.0.2.0.6
99533;Galium scabrum L., 1753;10/6.0.1
99541;Galium setaceum Lam., 1788;08/71.0.2
99549;Galium spurium L., 1753;13/3.0.2.0.1
134936;Galium spurium subsp. spurium L., 1753;13/3.0.2.0.1
99552;Galium sylvaticum L., 1762;10/3.0.2.0.2
99554;Galium tendae Rchb.f., 1855;08/2.1.1.0.6
611697;Galium timeroyi x Galium verum;08/21.0.1.0.3
99561;Galium timeroyi Jord., 1846;08/21.0.1.0.3
99566;Galium tricornutum Dandy, 1957;13/3.0.2
99567;Galium trifidum L., 1753;06/1.2.1
159906;Galium triflorum Michx., 1803;06/1.1.1
99570;Galium uliginosum L., 1753;06/1.1
99580;Galium verrucosum Huds., 1767;13/3.0.2
99581;Galium verticillatum Danthoine ex Lam., 1788;08/71.0.2
99582;Galium verum L., 1753;09/3.
134957;Galium verum subsp. verum L., 1753;09/3.
134958;Galium verum subsp. wirtgenii (F.W.Schultz) Oborny, 1885;10/2.
118916;Rubia peregrina L., 1753;10/6.
140175;Rubia peregrina subsp. peregrina L., 1753;10/6.
140174;Rubia peregrina subsp. longifolia (Poir.) O.Bolòs, 1969;14/8.
140176;Rubia peregrina subsp. requienii (Duby) Cardona & Sierra, 1981;14/8.
118920;Rubia tinctorum L., 1753;13/2.0.1.0.5
123164;Sherardia arvensis L., 1753;13/3.0.2
128365;Valantia hispida L., 1759;08/71.
128367;Valantia muralis L., 1753;13/5.0.1.0.2
611632;Asperula cynanchica x Galium glaucum;08/15.2.1.0.2
126268;Theligonum cynocrambe L., 1753;13/5.0.1.0.2
96876;Erodium acaule (L.) Bech. & Thell., 1928;13/4.0.3.0.1
96887;Erodium botrys (Cav.) Bertol., 1817;08/70.0.2
96893;Erodium chium (L.) Willd., 1794;08/70.0.2
96894;Erodium ciconium (L.) L'Hér., 1789;13/4.0.2.0.2
96895;Erodium cicutarium (L.) L'Hér., 1789;08/71.
134238;Erodium cicutarium subsp. cicutarium (L.) L'Hér., 1789;08/71.
619409;Erodium cicutarium subsp. bipinnatum (Cav.) Tourlet, 1907;08/70.0.1.2
96897;Erodium corsicum Léman, 1805;02/9.0.1.0.2
96902;Erodium foetidum (L.) L'Hér., 1802;09/3.1.3.0.10
96904;Erodium glandulosum (Cav.) Willd., 1800;08/20.0.1.0.3
96957;Erodium x anaristatum Andreas, 1946;08/71.0.3.0.4
96911;Erodium laciniatum (Cav.) Willd., 1800;08/71.0.1.0.1
96912;Erodium lebelii Jord., 1852;08/71.0.3.0.4
96916;Erodium lucidum Lapeyr., 1813;08/2.2.1.0.9
96919;Erodium malacoides (L.) L'Hér., 1789;13/3.0.1.0.2
96921;Erodium manescavii Coss., 1847;12/1.1.2.0.1.1
96923;Erodium maritimum (L.) L'Hér., 1789;08/70.0.1.2
96925;Erodium moschatum (L.) L'Hér., 1789;13/3.0.1.0.2
96939;Erodium rodiei (Braun-Blanq.) Poirion, 1964;09/3.1.1.0.1
96942;Erodium salzmannii Delile, 1838;08/71.0.1.0.1
100024;Geranium argenteum L., 1756;08/20.0.2.0.6
100033;Geranium bohemicum L., 1756;13/6.0.1.0.1
100042;Geranium cinereum Cav., 1787;11/5.0.1.0.3
100045;Geranium columbinum L., 1753;13/5.
100052;Geranium dissectum L., 1755;13/3.0.2
100053;Geranium divaricatum Ehrh., 1792;13/4.0.3.0.1
100059;Geranium endressii J.Gay, 1832;05/2.0.3.0.1
100172;Geranium x hybridum Hausskn., 1885;13/5.0.1.0.1
100176;Geranium x luganense Chenevard, 1903;13/5.
100179;Geranium x oenense Borbás ex Knuth, 1912;13/5.
100076;Geranium lanuginosum Lam., 1788;08/70.0.1
100085;Geranium lucidum L., 1753;13/5.
100087;Geranium macrorrhizum L., 1753;08/2.2.1.0.10
100104;Geranium molle L., 1753;13/5.
100109;Geranium nodosum L., 1753;10/3.0.1.0.3
100114;Geranium palustre L., 1756;05/2.0.1.0.2.2
100120;Geranium phaeum L., 1753;05/2.0.3.0.1
100128;Geranium pratense L., 1753;12/1.1.1.0.2
100132;Geranium purpureum Vill., 1786;13/5.0.1
100133;Geranium pusillum L., 1759;13/5.0.1.0.1
100136;Geranium pyrenaicum Burm.f., 1759;13/2.0.1.0.3
135065;Geranium pyrenaicum subsp. pyrenaicum Burm.f., 1759;13/2.0.1.0.3
100141;Geranium rivulare Vill., 1779;05/1.0.1.0.1
100142;Geranium robertianum L., 1753;13/6.
100144;Geranium rotundifolium L., 1753;13/5.
100149;Geranium sanguineum L., 1753;10/2.0.1
100160;Geranium sylvaticum L., 1753;05/2.0.3.0.1
100161;Geranium tuberosum L., 1753;13/31.
100167;Geranium versicolor L., 1755;13/2.0.1.0.1
112633;Pelargonium inquinans (L.) L'Hér., 1789;13/27.0.1.0.1
639061;Pelargonium zonale (L.) L'Hér., 1789;13/27.0.1.0.1
100258;Ginkgo biloba L., 1771;18/6.
619736;Hymenophyllum peltatum (Poir.) Desv., 1827;07/11.0.1.0.2
103173;Hymenophyllum tunbrigense (L.) Sm., 1793;07/11.0.1.0.2
103175;Hymenophyllum wilsonii Hook., 1830;07/11.0.1.0.2
128510;Vandenboschia speciosa (Willd.) G.Kunkel, 1966;07/11.0.1.0.2
103832;Isoetes boryana Durieu, 1861;04/3.0.1.0.1
611746;Isoetes creussensis Lazare & S.Riba, 2010;04/3.0.2.0.2
103840;Isoetes durieui Bory, 1844;04/4.0.1.0.1
103841;Isoetes echinospora Durieu, 1861;04/3.0.2.0.2
103842;Isoetes histrix Bory, 1844;04/4.0.1.0.2
103843;Isoetes lacustris L., 1753;04/3.0.2.0.2
79721;Acanthus mollis L., 1753;13/31.0.1.0.2
89323;Catalpa bignonioides Walter, 1788;18/11.
631143;Campsis radicans (L.) Seem. ex Bureau, 1864;05/2.0.2
116876;Ramonda myconi (L.) Rchb., 1831;08/2.2.1.0.9
80978;Ajuga chamaepitys (L.) Schreb., 1773;13/3.0.2.0.1
131033;Ajuga chamaepitys subsp. chamaepitys (L.) Schreb., 1773;13/3.0.2.0.1
80980;Ajuga genevensis L., 1753;09/3.
80983;Ajuga iva (L.) Schreb., 1773;09/10.0.1.0.1
131035;Ajuga iva var. iva (L.) Schreb., 1773;09/10.0.1.0.1
143144;Ajuga iva var. pseudoiva (DC.) Steud., 1840;09/10.0.1.0.1
80988;Ajuga pyramidalis L., 1753;09/1.0.2
80990;Ajuga reptans L., 1753;12/1.1.3
125970;Teucrium aristatum Pérez Lara, 1889;04/5.0.2.0.1
125972;Teucrium aureum Schreb., 1773;09/3.1.1
125976;Teucrium botrys L., 1753;08/71.0.2
125979;Teucrium capitatum L., 1753;09/2.
141555;Teucrium capitatum subsp. capitatum L., 1753;09/2.
125981;Teucrium chamaedrys L., 1753;09/3.
125990;Teucrium dunense Sennen, 1925;08/16.0.1
125994;Teucrium flavum L., 1753;09/10.0.1.0.1
141565;Teucrium flavum subsp. flavum L., 1753;09/10.0.1.0.1
141566;Teucrium flavum subsp. glaucum (Jord. & Fourr.) Ronniger, 1918;14/7.0.2.0.3
125995;Teucrium fruticans L., 1753;14/7.
141568;Teucrium fruticans subsp. fruticans L., 1753;14/7.
126002;Teucrium lucidum L., 1759;14/15.0.1.0.2
126006;Teucrium marum L., 1753;14/7.0.2.0.3
126007;Teucrium massiliense L., 1762;10/2.0.1.0.4
126008;Teucrium montanum L., 1753;09/3.
126019;Teucrium polium L., 1753;09/3.1.1.0.5
141576;Teucrium polium subsp. polium L., 1753;09/3.1.1.0.5
141574;Teucrium polium subsp. clapae S.Puech, 1971;09/10.0.1.0.1
141577;Teucrium polium subsp. purpurascens (Benth.) S.Puech, 1976;08/15.2.1.0.3
126023;Teucrium pseudochamaepitys L., 1753;09/10.0.1.0.1
126027;Teucrium pyrenaicum L., 1753;09/3.2.1.0.4
126032;Teucrium rouyanum H.J.Coste & Soulié, 1898;09/3.1.1.0.1
126034;Teucrium scordium L., 1753;12/1.2.2
126035;Teucrium scorodonia L., 1753;10/1.0.1
104854;Lamium album L., 1753;13/2.0.1
104855;Lamium amplexicaule L., 1753;13/3.0.2.0.5
104858;Lamium bifidum Cirillo, 1788;13/4.0.2
137070;Lamium bifidum subsp. bifidum Cirillo, 1788;13/4.0.2
104872;Lamium flexuosum Ten., 1815;13/31.0.1.0.2
104876;Lamium galeobdolon (L.) L., 1759;10/3.
137071;Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign., 1987;10/3.
161601;Lamium galeobdolon subsp. flavidum (F.Herm.) Á.Löve & D.Löve, 1961;10/3.
137073;Lamium galeobdolon subsp. montanum (Pers.) Hayek, 1929;10/3.
104877;Lamium garganicum L., 1763;08/20.0.2
137076;Lamium garganicum subsp. garganicum L., 1763;08/20.0.2
137074;Lamium garganicum nothosubsp. conradiae (Bosc) Kerguélen, 1993;09/2.
137075;Lamium garganicum subsp. corsicum (Godr.) Mennema, 1989;09/2.
104879;Lamium hybridum Vill., 1786;13/3.0.2.0.5
104889;Lamium maculatum (L.) L., 1763;13/2.0.1.0.1
104903;Lamium purpureum L., 1753;13/3.0.2.0.5
90395;Chaiturus marrubiastrum (L.) Ehrh. ex Rchb., 1831;05/2.0.2.0.1
105548;Leonurus cardiaca L., 1753;13/2.0.1.0.3
79716;Acanthoprasium frutescens (L.) Spenn., 1843;08/2.2.1.0.11
85502;Ballota nigra L., 1753;13/2.0.1.0.3
132062;Ballota nigra subsp. nigra L., 1753;13/2.0.1.0.3
132060;Ballota nigra subsp. foetida (Vis.) Hayek, 1929;13/2.0.1.0.3
132063;Ballota nigra subsp. ruderalis (Sw.) Briq., 1893;13/31.
107393;Marrubium peregrinum L., 1753;13/26.0.1.0.4
107397;Marrubium vulgare L., 1753;13/31.
113239;Phlomis fruticosa L., 1753;08/1.0.3.0.1
113241;Phlomis herba-venti L., 1753;13/31.0.2.0.1
138730;Phlomis herba-venti subsp. herba-venti L., 1753;13/31.0.2.0.1
113243;Phlomis lychnitis L., 1753;09/10.
620862;Betonica alopecuros L., 1753;09/20.
85839;Betonica hirsuta L., 1771;09/20.0.1.0.5
85852;Betonica officinalis L., 1753;10/1.0.1
718315;Betonica officinalis subsp. officinalis L., 1753;10/1.0.1
99272;Galeopsis angustifolia Ehrh. ex Hoffm., 1804;08/73.0.1.0.1
99277;Galeopsis bifida Boenn., 1824;13/6.0.1.0.1
717207;Galeopsis cebennensis (Braun-Blanq.) B.Bock, 2012;08/73.0.1.0.2
99347;Galeopsis x ludwigii Hausskn., 1884;13/6.0.1.0.1
99305;Galeopsis ladanum L., 1753;08/73.
99322;Galeopsis pubescens Besser, 1809;08/73.
99324;Galeopsis pyrenaica Bartl., 1848;08/73.0.1.0.2
99326;Galeopsis reuteri Rchb.f., 1858;08/73.0.1.0.1
99329;Galeopsis segetum Neck., 1770;08/73.0.1.0.1
99331;Galeopsis speciosa Mill., 1768;13/3.0.1.0.3
99334;Galeopsis tetrahit L., 1753;13/6.
108003;Melittis melissophyllum L., 1753;10/2.
137742;Melittis melissophyllum subsp. melissophyllum L., 1753;10/2.
115800;Prasium majus L., 1753;13/31.0.2.0.1
123217;Sideritis catalaunica Sennen & Pau ex Sennen, 1911;09/20.0.1.0.6
123231;Sideritis endressii Willk., 1859;14/8.0.1.0.1
123237;Sideritis fruticulosa Pourr., 1788;14/8.0.1.0.1
123249;Sideritis hirsuta L., 1753;09/3.1.2
123258;Sideritis hyssopifolia L., 1753;09/3.2.1.0.4
141090;Sideritis hyssopifolia subsp. hyssopifolia L., 1753;09/3.2.1.0.4
141087;Sideritis hyssopifolia subsp. eynensis (Sennen) Malag., 1968;09/3.1.1
718294;Sideritis hyssopifolia subsp. gouanii (Timb.-Lagr.) B.Bock & J.-M.Tison, 2012;09/3.1.2
141089;Sideritis hyssopifolia subsp. guillonii (Timb.-Lagr.) Nyman, 1890;09/3.1.3.0.3
141093;Sideritis hyssopifolia subsp. peyrei (Timb.-Lagr.) Briq., 1893;09/20.
123278;Sideritis littoralis Timb.-Lagr., 1876;14/8.0.1
123293;Sideritis montana L., 1753;08/71.0.1.0.2
141096;Sideritis montana subsp. montana L., 1753;08/71.0.1.0.2
621123;Sideritis provincialis (Jord. & Fourr. ex Rouy) Coulomb & J.-M.Tison, 2010;14/8.0.1
123325;Sideritis romana L., 1753;08/71.
141101;Sideritis romana subsp. romana L., 1753;08/71.
621124;Sideritis vulgaris (Willk.) Coulomb & J.-M.Tison, 2010;09/3.1.1
124740;Stachys alpina L., 1753;10/2.0.2.0.2
141399;Stachys alpina subsp. alpina L., 1753;10/2.0.2.0.2
124741;Stachys annua (L.) L., 1763;13/3.0.2
124744;Stachys arvensis (L.) L., 1763;13/3.0.1.0.2
124753;Stachys brachyclada Noë ex Coss., 1854;08/71.0.2
124756;Stachys byzantina K.Koch, 1848;09/10.0.1.0.1
124761;Stachys corsica Pers., 1806;09/1.0.3
124771;Stachys germanica L., 1753;13/27.0.1
141406;Stachys germanica subsp. germanica L., 1753;13/27.0.1
612362;Stachys germanica subsp. salviifolia (Ten.) Gams, 1927;09/10.0.1.0.1
124773;Stachys glutinosa L., 1753;14/7.0.2.0.3
124775;Stachys heraclea All., 1785;13/27.0.1
124785;Stachys maritima Gouan, 1764;08/16.0.1
124786;Stachys marrubiifolia Viv., 1825;02/2.0.2.0.2
124796;Stachys ocymastrum (L.) Briq., 1893;02/2.0.2
124798;Stachys palustris L., 1753;05/2.0.1.0.2
124805;Stachys recta L., 1767;09/3.1
141418;Stachys recta subsp. recta L., 1767;09/3.1
141417;Stachys recta subsp. labiosa (Bertol.) Briq., 1893;09/3.
124814;Stachys sylvatica L., 1753;13/2.0.2
113352;Physostegia virginiana (L.) Benth., 1829;05/2.0.2.0.1
91904;Clinopodium grandiflorum (L.) Kuntze, 1891;10/3.0.1.0.3
91910;Clinopodium nepeta (L.) Kuntze, 1891;13/31.
718332;Clinopodium nepeta subsp. nepeta (L.) Kuntze, 1891;13/31.
718220;Clinopodium nepeta subsp. ascendens (Jord.) B.Bock, 2012;10/2.0.2
91912;Clinopodium vulgare L., 1753;10/2.
95398;Dracocephalum austriacum L., 1753;09/3.1.4.0.2
95407;Dracocephalum ruyschiana L., 1753;09/20.0.1.0.1
95410;Dracocephalum triflorum L., 1753;13/3.0.2.0.1
100310;Glechoma hederacea L., 1753;13/2.0.1
100313;Glechoma hirsuta Waldst. & Kit., 1805;13/2.0.1
103012;Horminum pyrenaicum L., 1753;09/20.0.1.0.1.3
103406;Hyssopus officinalis L., 1753;09/3.1.4.0.4
107038;Lycopus europaeus L., 1753;05/3.
107992;Melissa officinalis L., 1753;10/2.0.1
137741;Melissa officinalis subsp. officinalis L., 1753;10/2.0.1
137740;Melissa officinalis subsp. altissima (Sm.) Arcang., 1894;10/2.0.1
108027;Mentha aquatica L., 1753;12/1.2.2
108029;Mentha arvensis L., 1753;12/1.2.2.1
108044;Mentha cervina L., 1753;12/1.2.2.2.2
108103;Mentha longifolia (L.) Huds., 1762;12/1.2.1.2.5
137759;Mentha longifolia subsp. longifolia (L.) Huds., 1762;12/1.2.1.2.5
108138;Mentha pulegium L., 1753;12/1.2.2.2
108145;Mentha requienii Benth., 1834;06/1.5.1.0.1
108166;Mentha spicata L., 1753;05/2.0.1
137769;Mentha spicata subsp. spicata L., 1753;05/2.0.1
137768;Mentha spicata subsp. glabrata (Lej. & Courtois) Lebeau, 1973;05/2.0.3
108168;Mentha suaveolens Ehrh., 1792;12/1.2.1.2.5
137771;Mentha suaveolens subsp. suaveolens Ehrh., 1792;12/1.2.1.2.5
137770;Mentha suaveolens subsp. insularis (Req.) Greuter, 1972;12/1.2.3.0.1
108504;Micromeria filiformis (Aiton) Benth., 1834;08/1.0.3.0.1
137807;Micromeria filiformis subsp. minutifolia (L.Chodat) Kerguélen, 1987;08/1.0.3.0.1
108505;Micromeria graeca (L.) Benth. ex Rchb., 1831;14/8.0.1
137808;Micromeria graeca subsp. graeca (L.) Benth. ex Rchb., 1831;14/8.0.1
108506;Micromeria juliana (L.) Benth. ex Rchb., 1831;09/3.1.1.0.5
108507;Micromeria marginata (Sm.) Chater, 1971;08/2.2.1.0.11
109513;Nepeta agrestis Loisel., 1827;13/31.0.1.0.1
109516;Nepeta cataria L., 1753;13/27.0.1
109542;Nepeta x faassenii Bergmans ex Stearn, 1950;08/21.0.1.0.4
109528;Nepeta latifolia DC., 1805;13/8.0.1.0.2
109533;Nepeta nepetella L., 1759;08/21.0.1.0.4
138052;Nepeta nepetella subsp. nepetella L., 1759;08/21.0.1.0.4
109534;Nepeta nuda L., 1753;10/2.0.1
