CD_CORRESP_HAB;CD_HAB_ENTRE;CD_HAB_SORTIE;CD_TYPE_RELATION;LB_CONDITION;LB_REMARQUES;VALIDITE;CD_TYPO_ENTRE;CD_TYPO_SORTIE;DATE_CREA;DATE_MODIF
32228;28741;4811;;;;true;28;7;2019-04-18 17:01:43;
32229;28762;2758;;;;true;28;8;2019-04-18 17:01:43;
32230;28762;1069;;;;true;28;4;2019-04-18 17:01:43;
32231;28762;8899;;;;true;28;4;2019-04-18 17:01:43;
32232;28762;9421;;;;true;28;22;2019-04-18 17:01:43;
32233;28762;1339;;En croisement avec 22.421.;;true;28;22;2019-04-18 17:01:43;
32234;28762;10843;;;;true;28;7;2019-04-18 17:01:43;
32235;28762;1841;;En croisement avec C1.231.;;true;28;7;2019-04-18 17:01:43;
32236;28762;4842;;;;true;28;7;2019-04-18 17:01:43;
32237;28756;2758;;;;true;28;8;2019-04-18 17:01:43;
32238;28756;2767;;;;true;28;8;2019-04-18 17:01:43;
32239;28756;1069;;;;true;28;4;2019-04-18 17:01:43;
32240;28756;8899;;;;true;28;4;2019-04-18 17:01:43;
32241;28756;1102;;;;true;28;4;2019-04-18 17:01:43;
32242;28756;8921;;;;true;28;4;2019-04-18 17:01:43;
32243;28756;9421;;;;true;28;22;2019-04-18 17:01:43;
32244;28756;3962;;;;true;28;22;2019-04-18 17:01:43;
32245;28756;3963;;;;true;28;22;2019-04-18 17:01:43;
32246;28756;10843;;;;true;28;7;2019-04-18 17:01:43;
32247;28756;4842;;;;true;28;7;2019-04-18 17:01:43;
32248;28756;4810;;;;true;28;7;2019-04-18 17:01:43;
32249;28756;4811;;;;true;28;7;2019-04-18 17:01:43;
32250;28758;2758;;;;true;28;8;2019-04-18 17:01:43;
32251;28758;2767;;;;true;28;8;2019-04-18 17:01:43;
32252;28758;1069;;;;true;28;4;2019-04-18 17:01:43;
32253;28758;8899;;;;true;28;4;2019-04-18 17:01:43;
32254;28758;1102;;;;true;28;4;2019-04-18 17:01:43;
32255;28758;8921;;;;true;28;4;2019-04-18 17:01:43;
32256;28758;9422;;;;true;28;22;2019-04-18 17:01:43;
32257;28758;3962;;;;true;28;22;2019-04-18 17:01:43;
32258;28758;3963;;;;true;28;22;2019-04-18 17:01:43;
32259;28691;2767;;;;true;28;8;2019-04-18 17:01:43;
32260;28691;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:43;
32261;28691;1102;;;;true;28;4;2019-04-18 17:01:43;
32262;28691;8916;;;;true;28;4;2019-04-18 17:01:43;
32263;28691;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:43;
32264;28691;9424;;;;true;28;22;2019-04-18 17:01:43;
32265;28691;9401;;;;true;28;22;2019-04-18 17:01:43;
32266;28691;3960;;;;true;28;22;2019-04-18 17:01:43;
32267;28691;10822;;;;true;28;7;2019-04-18 17:01:43;
32268;28691;17546;;;;true;28;7;2019-04-18 17:01:43;
32269;28691;4795;;;;true;28;7;2019-04-18 17:01:43;
32270;28692;2767;;;;true;28;8;2019-04-18 17:01:43;
32271;28692;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:43;
32272;28692;1102;;;;true;28;4;2019-04-18 17:01:43;
32273;28692;8916;;;;true;28;4;2019-04-18 17:01:43;
32274;28692;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:43;
32275;28692;9424;;;;true;28;22;2019-04-18 17:01:43;
32276;28692;9401;;;;true;28;22;2019-04-18 17:01:43;
32277;28692;3960;;;;true;28;22;2019-04-18 17:01:43;
32278;28692;10822;;;;true;28;7;2019-04-18 17:01:43;
32279;28692;17546;;;;true;28;7;2019-04-18 17:01:43;
32280;28692;4795;;;;true;28;7;2019-04-18 17:01:43;
32281;28693;2767;;;;true;28;8;2019-04-18 17:01:43;
32282;28693;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:43;
32283;28693;1102;;;;true;28;4;2019-04-18 17:01:43;
32284;28693;8916;;;;true;28;4;2019-04-18 17:01:43;
32285;28693;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:43;
32286;28693;9401;;;;true;28;22;2019-04-18 17:01:43;
32287;28693;3960;;;;true;28;22;2019-04-18 17:01:43;
32288;28693;10822;;;;true;28;7;2019-04-18 17:01:43;
32289;28693;4795;;;;true;28;7;2019-04-18 17:01:43;
32290;28693;4806;;;;true;28;7;2019-04-18 17:01:43;
32291;28694;2767;;;;true;28;8;2019-04-18 17:01:43;
32292;28694;;24;En eaux stagnantes.;;true;28;8;2019-04-18 17:01:43;
32293;28694;1102;;;;true;28;4;2019-04-18 17:01:43;
32294;28694;8916;;;;true;28;4;2019-04-18 17:01:43;
32295;28694;;24;En eaux stagnantes.;;true;28;4;2019-04-18 17:01:43;
32296;28694;3960;;;;true;28;22;2019-04-18 17:01:43;
32297;28694;10822;;;;true;28;7;2019-04-18 17:01:43;
32298;28694;4795;;;;true;28;7;2019-04-18 17:01:43;
32299;28694;4806;;;;true;28;7;2019-04-18 17:01:43;
32300;28690;;24;;;true;28;8;2019-04-18 17:01:43;
32301;28690;;24;;;true;28;4;2019-04-18 17:01:43;
32303;28690;4790;;;;true;28;7;2019-04-18 17:01:43;
32304;28690;4817;;;;true;28;7;2019-04-18 17:01:43;
32305;28690;4859;;;;true;28;7;2019-04-18 17:01:43;
32306;28700;2767;;;;true;28;8;2019-04-18 17:01:43;
32307;28700;1102;;;;true;28;4;2019-04-18 17:01:43;
32308;28700;8918;;;;true;28;4;2019-04-18 17:01:43;
32309;28700;8919;;;;true;28;4;2019-04-18 17:01:43;
32310;28700;3962;;;;true;28;22;2019-04-18 17:01:43;
32311;28700;4829;;;;true;28;7;2019-04-18 17:01:43;
32312;28700;4810;;;;true;28;7;2019-04-18 17:01:43;
32313;28687;2767;;;;true;28;8;2019-04-18 17:01:43;
32314;28687;1102;;;;true;28;4;2019-04-18 17:01:43;
32315;28687;8916;;;;true;28;4;2019-04-18 17:01:43;
32316;28687;3960;;;;true;28;22;2019-04-18 17:01:43;
32317;28687;4806;;;;true;28;7;2019-04-18 17:01:43;
32318;28701;2767;;;;true;28;8;2019-04-18 17:01:43;
32319;28701;1102;;;;true;28;4;2019-04-18 17:01:43;
32642;29770;9059;;;;true;28;4;2019-06-07 12:17:18;
47360;28454;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47361;28454;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47362;28457;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47363;28457;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47364;28457;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47365;28457;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47366;812;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47367;812;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47368;812;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47369;812;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47370;815;2713;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47371;815;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47372;815;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47373;815;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47374;2569;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47375;2569;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47376;787;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47377;787;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47378;787;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47379;787;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47380;2573;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47381;2573;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47382;2573;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47383;2573;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47384;28460;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47385;28460;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47386;28460;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47387;2580;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47388;2580;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47389;2580;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47390;2580;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47391;2581;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47392;2581;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47393;2581;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47394;2581;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47395;2570;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47396;2570;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47397;2574;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47398;2574;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47399;2574;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47400;2574;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47401;7125;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47402;7125;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47403;7125;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47404;7125;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47405;7126;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47406;7126;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47407;7126;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47408;7126;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47409;2576;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47410;2576;2709;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47411;2576;2711;51;sous réserve de respect des critères d'identification géomorphologiques et de délimitation physiographiques de l'HIC;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47412;2576;2771;51;sous réserve de respect des critères d'identification de l'HIC (notamment de structure);;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
47413;28427;2710;2;;;true;46;8;2022-11-18 16:04:56;2023-02-21 08:59:19
31588;28398;;24;;;true;28;8;2018-11-12 17:56:41;
32024;26550;1669;2;;;true;46;7;2019-03-25 15:16:52;
35562;31012;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35563;31012;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35564;31012;9106;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35565;31012;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35566;31012;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35567;30843;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35568;30843;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35569;30843;9106;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35570;30843;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35571;30843;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35572;31114;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35573;31114;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35574;31114;9106;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35575;31114;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35576;31114;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35577;30669;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35578;30669;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35579;30669;9106;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35580;30669;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35581;30669;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35582;30580;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35583;30580;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35584;30580;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35585;30580;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35586;31034;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35587;31034;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35588;31034;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35589;31034;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35590;30584;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35591;30584;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35592;30584;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35593;30584;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35594;30642;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35595;30642;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35596;30642;9106;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35597;30642;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35598;30642;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35599;30837;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35600;30837;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35601;30837;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35602;30837;4316;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35603;30837;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35604;30837;11392;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35605;30638;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35606;30638;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35607;30638;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35608;30638;4316;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35609;30638;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35610;30638;11397;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35611;30634;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35612;30634;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35613;31007;5345;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35614;30793;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35615;30793;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35616;30793;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35617;30793;11585;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35618;30757;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35619;30757;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35620;30757;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35621;30757;11592;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35622;30907;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35623;30907;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35624;30907;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35625;30907;11585;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35626;30758;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35627;30758;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35628;30758;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35629;30758;11585;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35630;31051;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35631;31051;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35632;31051;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35633;31051;11585;;;;true;28;7;2021-11-30 10:45:31;2021-11-30 12:17:35
35634;30835;2839;;;;true;28;8;2021-11-30 10:45:31;2021-11-30 12:17:35
35635;30835;1132;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35636;30835;9109;;;;true;28;4;2021-11-30 10:45:31;2021-11-30 12:17:35
35637;30835;4315;;;;true;28;22;2021-11-30 10:45:31;2021-11-30 12:17:35
35638;30835;5345;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35639;30832;2839;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35640;30832;1132;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35641;30832;9109;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35642;30832;4316;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35643;30832;5345;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35644;30832;5353;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35645;30855;2839;;;Correspondance à confirmer.;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35646;30855;1132;;;Correspondance à confirmer.;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35647;30855;4315;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35648;30855;11592;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35649;31213;;24;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35650;31213;;24;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35651;31213;1321;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35652;31213;5276;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35653;30702;2839;;;Correspondance à confirmer.;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35654;30702;1132;;;Correspondance à confirmer.;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35655;30702;4315;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35656;30702;11592;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35657;31041;;24;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35658;31041;;24;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35659;31041;4315;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35660;31041;5345;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35661;30657;;24;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35662;30657;;24;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35663;30657;4315;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35664;30657;5345;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35665;31006;2839;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35666;31006;1132;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35667;31006;4315;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35668;31006;5345;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35669;30635;2840;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35670;30635;1133;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35671;30635;1271;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35672;30635;5267;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35673;31129;;24;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35674;31129;;24;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35675;31129;4325;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35676;31129;1271;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35677;31129;5210;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35678;31144;2840;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35680;31144;9110;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35681;31144;1271;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35682;31144;5267;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35683;30767;2840;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35684;30767;1133;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35685;30767;4325;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35687;30767;5267;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35688;30767;5210;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35689;30630;2840;;;;true;28;8;2021-11-30 10:45:32;2021-11-30 12:17:35
35690;30630;1133;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35691;30630;1271;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
35692;30630;5267;;;;true;28;7;2021-11-30 10:45:32;2021-11-30 12:17:35
35694;30603;1133;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35695;30603;9111;;;;true;28;4;2021-11-30 10:45:32;2021-11-30 12:17:35
35696;30603;4325;;;;true;28;22;2021-11-30 10:45:32;2021-11-30 12:17:35
37404;31091;1120;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37405;31091;490;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37406;31091;5065;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37407;31092;2857;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37408;31092;1120;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37409;31092;490;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37410;31092;5065;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37411;30818;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37412;30818;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37413;30818;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37414;30818;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37415;30820;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37416;30820;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37417;30820;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37418;30820;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37419;30596;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37420;30596;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37421;30596;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37422;30596;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37423;30822;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37424;30822;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
37425;30822;4305;;;;true;28;22;2021-11-30 10:45:46;2021-11-30 12:17:35
37426;30822;5229;;;;true;28;7;2021-11-30 10:45:46;2021-11-30 12:17:35
37427;30602;2842;;;;true;28;8;2021-11-30 10:45:46;2021-11-30 12:17:35
37428;30602;1125;;;;true;28;4;2021-11-30 10:45:46;2021-11-30 12:17:35
