CD_HAB,LB_CODE,LB_HAB_FR,LB_NOM,CD_NOM
30794,NA,Galio veri-Cynosurenion cristati,Plantago media subsp. media,138909
30795,NA,Galio veri-Geranion sanguinei,Daucus carota,94503
30795,NA,Galio veri-Geranion sanguinei,Daucus carota subsp. gummifer,133736
30795,NA,Galio veri-Geranion sanguinei,Polygonatum odoratum,114612
30795,NA,Galio veri-Geranion sanguinei,Pulmonaria longifolia,116416
30795,NA,Galio veri-Geranion sanguinei,Silene vulgaris,123683
30795,NA,Galio veri-Geranion sanguinei,Silene vulgaris subsp. maritima,141211
30795,NA,Galio veri-Geranion sanguinei,Anthyllis vulneraria,82999
30795,NA,Galio veri-Geranion sanguinei,Anthyllis vulneraria subsp. vulneraria,131493
30795,NA,Galio veri-Geranion sanguinei,Vincetoxicum hirundinaria,129477
30795,NA,Galio veri-Geranion sanguinei,Galium verum,99582
30795,NA,Galio veri-Geranion sanguinei,Galium verum subsp. verum,134957
30795,NA,Galio veri-Geranion sanguinei,Rubia peregrina,118916
30795,NA,Galio veri-Geranion sanguinei,Geranium sanguineum,100149
30795,NA,Galio veri-Geranion sanguinei,Veronica teucrium,129022
30795,NA,Galio veri-Geranion sanguinei,Carex arenaria,88349
30795,NA,Galio veri-Geranion sanguinei,Ammophila arenaria,82139
30795,NA,Galio veri-Geranion sanguinei,Festuca rubra,98512
30795,NA,Galio veri-Geranion sanguinei,Pteridium aquilinum,116265
30795,NA,Galio veri-Geranion sanguinei,Thalictrum minus,126159
30795,NA,Galio veri-Geranion sanguinei,Filipendula vulgaris,98718
30796,F06-02,Lino angustifolii-Brometum hordeacei,Rhinanthus minor,117616
30796,F06-02,Lino angustifolii-Brometum hordeacei,Linum usitatissimum,106349
30796,F06-02,Lino angustifolii-Brometum hordeacei,Linum usitatissimum subsp. angustifolium,137388
30796,F06-02,Lino angustifolii-Brometum hordeacei,Bromus hordeaceus,86634
30796,F06-02,Lino angustifolii-Brometum hordeacei,Bromus hordeaceus subsp. hordeaceus,132258
30796,F06-02,Lino angustifolii-Brometum hordeacei,Schedonorus arundinaceus,717533
30796,F06-02,Lino angustifolii-Brometum hordeacei,Schedonorus arundinaceus subsp. arundinaceus,718405
30796,F06-02,Lino angustifolii-Brometum hordeacei,Ranunculus bulbosus,116952
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Armeria arenaria,83809
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Armeria arenaria subsp. arenaria,131641
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Lathyrus pratensis,105247
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Linum usitatissimum,106349
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Linum usitatissimum subsp. angustifolium,137388
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Malva moschata,107282
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Bromus hordeaceus,86634
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Bromus hordeaceus subsp. hordeaceus,132258
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Gaudinia fragilis,99683
30797,F06-10,Lino angustifolii-Filipenduletum vulgaris,Filipendula vulgaris,98718
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Oenanthe pimpinelloides,109893
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Anacamptis laxiflora,82283
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Lychnis flos-cuculi,106918
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Lychnis flos-cuculi subsp. flos-cuculi,718378
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Rumex crispus,119473
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Rumex crispus var. crispus,140362
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Lotus pedunculatus,106698
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Juncus acutiflorus,104101
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Bromus racemosus,86732
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Schedonorus arundinaceus,717533
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Schedonorus arundinaceus subsp. arundinaceus,718405
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Potentilla reptans,115624
30798,NA,Lino angustifolii-Oenanthenion pimpinelloidis,Filipendula ulmaria,98717
30799,F06-01,Lino biennis-Cynosuretum cristati,Leontodon hispidus,105502
30799,F06-01,Lino biennis-Cynosuretum cristati,Leontodon hispidus subsp. hispidus,137189
30799,F06-01,Lino biennis-Cynosuretum cristati,Rhinanthus minor,117616
30799,F06-01,Lino biennis-Cynosuretum cristati,Linum usitatissimum,106349
30799,F06-01,Lino biennis-Cynosuretum cristati,Linum usitatissimum subsp. angustifolium,137388
30799,F06-01,Lino biennis-Cynosuretum cristati,Luzula campestris,106818
30799,F06-01,Lino biennis-Cynosuretum cristati,Luzula campestris subsp. campestris,718377
30799,F06-01,Lino biennis-Cynosuretum cristati,Cynosurus cristatus,93860
30799,F06-01,Lino biennis-Cynosuretum cristati,Gaudinia fragilis,99683
30799,F06-01,Lino biennis-Cynosuretum cristati,Schedonorus pratensis,121479
30799,F06-01,Lino biennis-Cynosuretum cristati,Schedonorus pratensis subsp. pratensis,718406
30799,F06-01,Lino biennis-Cynosuretum cristati,Trisetum flavescens,127660
30799,F06-01,Lino biennis-Cynosuretum cristati,Trisetum flavescens subsp. flavescens,141949
30799,F06-01,Lino biennis-Cynosuretum cristati,Ranunculus bulbosus,116952
30800,F20-68,Lithospermo purpurocaerulei-Aceretum campestris,Dioscorea communis,611652
30800,F20-68,Lithospermo purpurocaerulei-Aceretum campestris,Viburnum opulus,129087
30800,F20-68,Lithospermo purpurocaerulei-Aceretum campestris,Euphorbia dulcis,97502
30800,F20-68,Lithospermo purpurocaerulei-Aceretum campestris,Acer campestre,79734
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Cervaria rivini,90278
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Centaurea jacea,89619
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Serratula tinctoria,122971
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Pulmonaria longifolia,116416
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Succisa pratensis,125295
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Cytisus lotoides,94136
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Rubia peregrina,118916
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Origanum vulgare,111289
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Melampyrum cristatum,107790
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Viola hirta,129586
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Helianthemum nummularium,100956
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Carex flacca,88510
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Brachypodium rupestre,86301
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Agrimonia eupatoria,80410
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Potentilla montana,115560
30801,F72-30,Lithospermo purpurocaerulei-Pulmonarietum longifoliae,Filipendula vulgaris,98718
30803,F06-101,Lolio perennis-Plantaginetum coronopodis,Plantago coronopus,113842
30803,F06-101,Lolio perennis-Plantaginetum coronopodis,Plantago coronopus subsp. coronopus,138881
30803,F06-101,Lolio perennis-Plantaginetum coronopodis,Verbena officinalis,128754
30803,F06-101,Lolio perennis-Plantaginetum coronopodis,Lolium perenne,106499
30804,NA,Lolio perennis-Plantaginion majoris,Lolium perenne,106499
30805,F20-32,Loniceretum periclymeno-xylostei,Euonymus europaeus,609982
30805,F20-32,Loniceretum periclymeno-xylostei,Lonicera periclymenum,106581
30805,F20-32,Loniceretum periclymeno-xylostei,Lonicera periclymenum subsp. periclymenum,137432
30805,F20-32,Loniceretum periclymeno-xylostei,Lonicera xylosteum,106595
